_messagetimems,_messagetime,requestpath,_raw
1694004593234,06/09/2023 18:19:53.234 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.2341841Z"",""@mt"":""<=S HTTP {RequestMethod} {RequestPath} responded {StatusCode} in {Elapsed:0.0000} ms"",""@r"":[""51.1837""],""@l"":""Information"",""RequestMethod"":""POST"",""RequestPath"":""/api/v3/pricemodels"",""StatusCode"":200,""Elapsed"":51.1837,""AdditionalData"":{""HttpRoute"":""/api/v3/pricemodels"",""HttpQuery"":""sellerType=fulfillers&sellerId=hjh8nrhpqx"",""HttpMethod"":""POST"",""HttpEndpoint"":""http://localhost:5000"",""HttpHeaders"":{""Content-Type"":""application/json; charset=utf-8"",""Authorization"":""bearer eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6Ik1qbENNemxCTnpneE1ETkJSVFpHTURFd09ETkRSalJGTlRSR04wTXpPRUpETnpORlFrUTROUSJ9.eyJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby90ZW5hbnRzIjpbIkNpbXByZXNzIFRlY2hub2xvZ3kiXSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vYWNjb3VudCI6ImcyRXo1VmFvWldvcVUyMlhxUGpUTFUiLCJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby9jaW1wcmVzc19pbnRlcm5hbCI6dHJ1ZSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vY2Fub25pY2FsX2lkIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzlAY2xpZW50cyIsImlzcyI6Imh0dHBzOi8vY2ltcHJlc3MuYXV0aDAuY29tLyIsInN1YiI6InkxZFdvVTE3WEI2QXFkT2lPMnlORTZPN2k1aWFFU2c5QGNsaWVudHMiLCJhdWQiOiJodHRwczovL2FwaS5jaW1wcmVzcy5pby8iLCJpYXQiOjE2OTM5NDM5OTgsImV4cCI6MTY5NDAzMDM5OCwiYXpwIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzkiLCJndHkiOiJjbGllbnQtY3JlZGVudGlhbHMifQ.REDACTED"",""Transfer-Encoding"":""chunked"",""Host"":""localhost:5000"",""orion-correlation-id-root"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""orion-correlation-id-parent"":""00000000-0000-0000-0000-000000000000""},""HttpBody"":""{\n  \""id\"": \""1b9b0208-6e01-487e-bfbd-7a3cfec76e5b\"",\n  \""name\"": \""test\"",\n  \""description\"": \""\"",\n  \""currency\"": \""USD\"",\n  \""currencyOverride\"": {\n    \""attributeClass\"": \""destination\"",\n    \""attributeKey\"": \""country\"",\n    \""priceResultVariables\"": [\n      {\n        \""attributeValues\"": [\n          \""FR\"",\n          \""GB\"",\n          \""IT\""\n        ],\n        \""currency\"": \""EUR\"",\n        \""expression\"": \""1\""\n      },\n      {\n        \""attributeValues\"": [\n          \""AU\""\n        ],\n        \""currency\"": \""AUD\"",\n        \""expression\"": \""2\""\n      }\n    ]\n  },\n  \""seller\"": {\n    \""sellerType\"": \""fulfillers\"",\n    \""sellerId\"": \""hjh8nrhpqx\""\n  },\n  \""priceResultVariable\"": {\n    \""expression\"": \""3\"",\n    \""description\"": \""\""\n  },\n  \""resultVariables\"": [],\n  \""datasheetLookups\"": [],\n  \""orderAttributes\"": [],\n  \""tenantAttributes\"": [],\n  \""attributes\"": [\n    {\n      \""class\"": \""destination\"",\n      \""key\"": \""country\"",\n      \""options\"": []\n    }\n  ],\n  \""skus\"": [\n    \""CIM-12345\""\n  ],\n  \""author\"": \""y1dWoU17XB6AqdOiO2yNE6O7i5iaESg9@clients\"",\n  \""created\"": \""2023-09-06T12:49:53.233976Z\""\n}"",""HttpStatus"":200,""UserName"":""y1dWoU17XB6AqdOiO2yNE6O7i5iaESg9@clients"",""MachineName"":""runner-fy2pgdyo-project-47347990-concurrent-0""},""SourceContext"":""FF.Middleware.Logging.LoggingMiddleware"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593233,06/09/2023 18:19:53.233 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.2339777Z"",""@mt"":""Executed endpoint '{EndpointName}'"",""@l"":""Information"",""EndpointName"":""mvc"",""EventId"":{""Id"":1,""Name"":""ExecutedEndpoint""},""SourceContext"":""Microsoft.AspNetCore.Routing.EndpointMiddleware"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593233,06/09/2023 18:19:53.233 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.2339587Z"",""@mt"":""Executed action {ActionName} in {ElapsedMilliseconds}ms"",""@l"":""Information"",""ActionName"":""ProductPrice.Svc.Controllers.PriceModelV3Controller.CreatePriceModel (ProductPrice.Svc)"",""ElapsedMilliseconds"":50.8957,""EventId"":{""Id"":2,""Name"":""ActionExecuted""},""SourceContext"":""Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593233,06/09/2023 18:19:53.233 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.2337854Z"",""@mt"":""Executing {ObjectResultType}, writing value of type '{Type}'."",""@l"":""Information"",""ObjectResultType"":""OkObjectResult"",""Type"":""ProductPrice.Models.PriceModelV3.API.PriceModelResponse"",""EventId"":{""Id"":1,""Name"":""ObjectResultExecuting""},""SourceContext"":""Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor"",""ActionId"":""d6711ea6-543b-460e-ad40-01f1addf4a57"",""ActionName"":""ProductPrice.Svc.Controllers.PriceModelV3Controller.CreatePriceModel (ProductPrice.Svc)"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593183,06/09/2023 18:19:53.183 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.1830476Z"",""@mt"":""Route matched with {RouteData}. Executing controller action with signature {MethodInfo} on controller {Controller} ({AssemblyName})."",""@l"":""Information"",""RouteData"":""{action = \""CreatePriceModel\"", controller = \""PriceModelV3\""}"",""MethodInfo"":""System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] CreatePriceModel(System.String, System.String, ProductPrice.Models.PriceModelV3.API.PriceModelRequest)"",""Controller"":""ProductPrice.Svc.Controllers.PriceModelV3Controller"",""AssemblyName"":""ProductPrice.Svc"",""EventId"":{""Id"":3,""Name"":""ControllerActionExecuting""},""SourceContext"":""Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker"",""ActionId"":""d6711ea6-543b-460e-ad40-01f1addf4a57"",""ActionName"":""ProductPrice.Svc.Controllers.PriceModelV3Controller.CreatePriceModel (ProductPrice.Svc)"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593182,06/09/2023 18:19:53.182 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.1829997Z"",""@mt"":""Executing endpoint '{EndpointName}'"",""@l"":""Information"",""EndpointName"":""mvc"",""EventId"":{""Name"":""ExecutingEndpoint""},""SourceContext"":""Microsoft.AspNetCore.Routing.EndpointMiddleware"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593182,06/09/2023 18:19:53.182 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.1824681Z"",""@mt"":""{HostingRequestStartingLog:l}"",""@r"":[""Request starting HTTP/1.1 POST http://localhost:5000/api/v3/pricemodels?sellerType=fulfillers&sellerId=hjh8nrhpqx application/json;+charset=utf-8 -""],""@l"":""Information"",""Protocol"":""HTTP/1.1"",""Method"":""POST"",""ContentType"":""application/json; charset=utf-8"",""ContentLength"":null,""Scheme"":""http"",""Host"":""localhost:5000"",""PathBase"":"""",""Path"":""/api/v3/pricemodels"",""QueryString"":""?sellerType=fulfillers&sellerId=hjh8nrhpqx"",""HostingRequestStartingLog"":""Request starting HTTP/1.1 POST http://localhost:5000/api/v3/pricemodels?sellerType=fulfillers&sellerId=hjh8nrhpqx application/json;+charset=utf-8 -"",""EventId"":{""Id"":1},""SourceContext"":""Microsoft.AspNetCore.Hosting.Diagnostics"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels""}"
1694004593182,06/09/2023 18:19:53.182 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.1828770Z"",""@mt"":""=>S HTTP {RequestMethod} {RequestPath}"",""@l"":""Information"",""RequestMethod"":""POST"",""RequestPath"":""/api/v3/pricemodels"",""AdditionalData"":{""HttpRoute"":""/api/v3/pricemodels"",""HttpQuery"":""sellerType=fulfillers&sellerId=hjh8nrhpqx"",""HttpMethod"":""POST"",""HttpEndpoint"":""http://localhost:5000"",""HttpHeaders"":{""Content-Type"":""application/json; charset=utf-8"",""Authorization"":""bearer eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6Ik1qbENNemxCTnpneE1ETkJSVFpHTURFd09ETkRSalJGTlRSR04wTXpPRUpETnpORlFrUTROUSJ9.eyJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby90ZW5hbnRzIjpbIkNpbXByZXNzIFRlY2hub2xvZ3kiXSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vYWNjb3VudCI6ImcyRXo1VmFvWldvcVUyMlhxUGpUTFUiLCJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby9jaW1wcmVzc19pbnRlcm5hbCI6dHJ1ZSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vY2Fub25pY2FsX2lkIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzlAY2xpZW50cyIsImlzcyI6Imh0dHBzOi8vY2ltcHJlc3MuYXV0aDAuY29tLyIsInN1YiI6InkxZFdvVTE3WEI2QXFkT2lPMnlORTZPN2k1aWFFU2c5QGNsaWVudHMiLCJhdWQiOiJodHRwczovL2FwaS5jaW1wcmVzcy5pby8iLCJpYXQiOjE2OTM5NDM5OTgsImV4cCI6MTY5NDAzMDM5OCwiYXpwIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzkiLCJndHkiOiJjbGllbnQtY3JlZGVudGlhbHMifQ.REDACTED"",""Transfer-Encoding"":""chunked"",""Host"":""localhost:5000"",""orion-correlation-id-root"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""orion-correlation-id-parent"":""00000000-0000-0000-0000-000000000000""},""HttpBody"":"""",""HttpSourceIp"":null,""UserName"":""y1dWoU17XB6AqdOiO2yNE6O7i5iaESg9@clients"",""MachineName"":""runner-fy2pgdyo-project-47347990-concurrent-0""},""SourceContext"":""FF.Middleware.Logging.LoggingMiddleware"",""CorrelationData"":{""RootId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""0181cc0b-2214-4b36-a77e-bde3591ea28d""}}"
1694004593182,06/09/2023 18:19:53.182 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:53.1827434Z"",""@mt"":""Successfully validated the token."",""@l"":""Information"",""EventId"":{""Id"":2,""Name"":""TokenValidationSucceeded""},""SourceContext"":""Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler"",""RequestId"":""0HMTEQUO3O6JQ"",""RequestPath"":""/api/v3/pricemodels""}"
1694004592886,06/09/2023 18:19:52.886 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8860768Z"",""@mt"":""Executed endpoint '{EndpointName}'"",""@l"":""Information"",""EndpointName"":""mvc"",""EventId"":{""Id"":1,""Name"":""ExecutedEndpoint""},""SourceContext"":""Microsoft.AspNetCore.Routing.EndpointMiddleware"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592886,06/09/2023 18:19:52.886 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8863072Z"",""@mt"":""{HostingRequestFinishedLog:l}"",""@r"":[""Request finished HTTP/1.1 POST http://localhost:5000/api/v3/pricemodels?sellerType=fulfillers&sellerId=hjh8nrhpqx application/json;+charset=utf-8 - - 200 1025 application/json;+charset=utf-8 67.4382ms""],""@l"":""Information"",""ElapsedMilliseconds"":67.4382,""StatusCode"":200,""ContentType"":""application/json; charset=utf-8"",""ContentLength"":1025,""Protocol"":""HTTP/1.1"",""Method"":""POST"",""Scheme"":""http"",""Host"":""localhost:5000"",""PathBase"":"""",""Path"":""/api/v3/pricemodels"",""QueryString"":""?sellerType=fulfillers&sellerId=hjh8nrhpqx"",""HostingRequestFinishedLog"":""Request finished HTTP/1.1 POST http://localhost:5000/api/v3/pricemodels?sellerType=fulfillers&sellerId=hjh8nrhpqx application/json;+charset=utf-8 - - 200 1025 application/json;+charset=utf-8 67.4382ms"",""EventId"":{""Id"":2},""SourceContext"":""Microsoft.AspNetCore.Hosting.Diagnostics"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels""}"
1694004592886,06/09/2023 18:19:52.886 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8860427Z"",""@mt"":""Executed action {ActionName} in {ElapsedMilliseconds}ms"",""@l"":""Information"",""ActionName"":""ProductPrice.Svc.Controllers.PriceModelV3Controller.CreatePriceModel (ProductPrice.Svc)"",""ElapsedMilliseconds"":66.2946,""EventId"":{""Id"":2,""Name"":""ActionExecuted""},""SourceContext"":""Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592886,06/09/2023 18:19:52.886 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8862169Z"",""@mt"":""<=S HTTP {RequestMethod} {RequestPath} responded {StatusCode} in {Elapsed:0.0000} ms"",""@r"":[""66.6500""],""@l"":""Information"",""RequestMethod"":""POST"",""RequestPath"":""/api/v3/pricemodels"",""StatusCode"":200,""Elapsed"":66.65,""AdditionalData"":{""HttpRoute"":""/api/v3/pricemodels"",""HttpQuery"":""sellerType=fulfillers&sellerId=hjh8nrhpqx"",""HttpMethod"":""POST"",""HttpEndpoint"":""http://localhost:5000"",""HttpHeaders"":{""Content-Type"":""application/json; charset=utf-8"",""Authorization"":""bearer eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6Ik1qbENNemxCTnpneE1ETkJSVFpHTURFd09ETkRSalJGTlRSR04wTXpPRUpETnpORlFrUTROUSJ9.eyJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby90ZW5hbnRzIjpbIkNpbXByZXNzIFRlY2hub2xvZ3kiXSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vYWNjb3VudCI6ImcyRXo1VmFvWldvcVUyMlhxUGpUTFUiLCJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby9jaW1wcmVzc19pbnRlcm5hbCI6dHJ1ZSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vY2Fub25pY2FsX2lkIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzlAY2xpZW50cyIsImlzcyI6Imh0dHBzOi8vY2ltcHJlc3MuYXV0aDAuY29tLyIsInN1YiI6InkxZFdvVTE3WEI2QXFkT2lPMnlORTZPN2k1aWFFU2c5QGNsaWVudHMiLCJhdWQiOiJodHRwczovL2FwaS5jaW1wcmVzcy5pby8iLCJpYXQiOjE2OTM5NDM5OTgsImV4cCI6MTY5NDAzMDM5OCwiYXpwIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzkiLCJndHkiOiJjbGllbnQtY3JlZGVudGlhbHMifQ.REDACTED"",""Transfer-Encoding"":""chunked"",""Host"":""localhost:5000"",""orion-correlation-id-root"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""orion-correlation-id-parent"":""00000000-0000-0000-0000-000000000000""},""HttpBody"":""{\n  \""id\"": \""1cf62145-29e8-4999-ad10-33824fb73870\"",\n  \""name\"": \""test\"",\n  \""description\"": \""\"",\n  \""currency\"": \""USD\"",\n  \""currencyOverride\"": {\n    \""attributeClass\"": \""destination\"",\n    \""attributeKey\"": \""country\"",\n    \""priceResultVariables\"": [\n      {\n        \""attributeValues\"": [\n          \""FR\"",\n          \""GB\"",\n          \""IT\""\n        ],\n        \""currency\"": \""EUR\"",\n        \""expression\"": \""1\""\n      },\n      {\n        \""attributeValues\"": [\n          \""AU\""\n        ],\n        \""currency\"": \""AUD\"",\n        \""expression\"": \""2\""\n      }\n    ]\n  },\n  \""seller\"": {\n    \""sellerType\"": \""fulfillers\"",\n    \""sellerId\"": \""hjh8nrhpqx\""\n  },\n  \""priceResultVariable\"": {\n    \""expression\"": \""3\"",\n    \""description\"": \""\""\n  },\n  \""resultVariables\"": [],\n  \""datasheetLookups\"": [],\n  \""orderAttributes\"": [],\n  \""tenantAttributes\"": [],\n  \""attributes\"": [\n    {\n      \""class\"": \""destination\"",\n      \""key\"": \""country\"",\n      \""options\"": []\n    }\n  ],\n  \""skus\"": [\n    \""CIM-12345\""\n  ],\n  \""author\"": \""y1dWoU17XB6AqdOiO2yNE6O7i5iaESg9@clients\"",\n  \""created\"": \""2023-09-06T12:49:52.883511Z\""\n}"",""HttpStatus"":200,""UserName"":""y1dWoU17XB6AqdOiO2yNE6O7i5iaESg9@clients"",""MachineName"":""runner-fy2pgdyo-project-47347990-concurrent-0""},""SourceContext"":""FF.Middleware.Logging.LoggingMiddleware"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592883,06/09/2023 18:19:52.883 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8839096Z"",""@mt"":""Executing {ObjectResultType}, writing value of type '{Type}'."",""@l"":""Information"",""ObjectResultType"":""OkObjectResult"",""Type"":""ProductPrice.Models.PriceModelV3.API.PriceModelResponse"",""EventId"":{""Id"":1,""Name"":""ObjectResultExecuting""},""SourceContext"":""Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor"",""ActionId"":""d6711ea6-543b-460e-ad40-01f1addf4a57"",""ActionName"":""ProductPrice.Svc.Controllers.PriceModelV3Controller.CreatePriceModel (ProductPrice.Svc)"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592819,06/09/2023 18:19:52.819 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8197239Z"",""@mt"":""Route matched with {RouteData}. Executing controller action with signature {MethodInfo} on controller {Controller} ({AssemblyName})."",""@l"":""Information"",""RouteData"":""{action = \""CreatePriceModel\"", controller = \""PriceModelV3\""}"",""MethodInfo"":""System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] CreatePriceModel(System.String, System.String, ProductPrice.Models.PriceModelV3.API.PriceModelRequest)"",""Controller"":""ProductPrice.Svc.Controllers.PriceModelV3Controller"",""AssemblyName"":""ProductPrice.Svc"",""EventId"":{""Id"":3,""Name"":""ControllerActionExecuting""},""SourceContext"":""Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker"",""ActionId"":""d6711ea6-543b-460e-ad40-01f1addf4a57"",""ActionName"":""ProductPrice.Svc.Controllers.PriceModelV3Controller.CreatePriceModel (ProductPrice.Svc)"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592819,06/09/2023 18:19:52.819 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8196000Z"",""@mt"":""Executing endpoint '{EndpointName}'"",""@l"":""Information"",""EndpointName"":""mvc"",""EventId"":{""Name"":""ExecutingEndpoint""},""SourceContext"":""Microsoft.AspNetCore.Routing.EndpointMiddleware"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592819,06/09/2023 18:19:52.819 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8194376Z"",""@mt"":""=>S HTTP {RequestMethod} {RequestPath}"",""@l"":""Information"",""RequestMethod"":""POST"",""RequestPath"":""/api/v3/pricemodels"",""AdditionalData"":{""HttpRoute"":""/api/v3/pricemodels"",""HttpQuery"":""sellerType=fulfillers&sellerId=hjh8nrhpqx"",""HttpMethod"":""POST"",""HttpEndpoint"":""http://localhost:5000"",""HttpHeaders"":{""Content-Type"":""application/json; charset=utf-8"",""Authorization"":""bearer eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6Ik1qbENNemxCTnpneE1ETkJSVFpHTURFd09ETkRSalJGTlRSR04wTXpPRUpETnpORlFrUTROUSJ9.eyJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby90ZW5hbnRzIjpbIkNpbXByZXNzIFRlY2hub2xvZ3kiXSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vYWNjb3VudCI6ImcyRXo1VmFvWldvcVUyMlhxUGpUTFUiLCJodHRwczovL2NsYWltcy5jaW1wcmVzcy5pby9jaW1wcmVzc19pbnRlcm5hbCI6dHJ1ZSwiaHR0cHM6Ly9jbGFpbXMuY2ltcHJlc3MuaW8vY2Fub25pY2FsX2lkIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzlAY2xpZW50cyIsImlzcyI6Imh0dHBzOi8vY2ltcHJlc3MuYXV0aDAuY29tLyIsInN1YiI6InkxZFdvVTE3WEI2QXFkT2lPMnlORTZPN2k1aWFFU2c5QGNsaWVudHMiLCJhdWQiOiJodHRwczovL2FwaS5jaW1wcmVzcy5pby8iLCJpYXQiOjE2OTM5NDM5OTgsImV4cCI6MTY5NDAzMDM5OCwiYXpwIjoieTFkV29VMTdYQjZBcWRPaU8yeU5FNk83aTVpYUVTZzkiLCJndHkiOiJjbGllbnQtY3JlZGVudGlhbHMifQ.REDACTED"",""Transfer-Encoding"":""chunked"",""Host"":""localhost:5000"",""orion-correlation-id-root"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""orion-correlation-id-parent"":""00000000-0000-0000-0000-000000000000""},""HttpBody"":"""",""HttpSourceIp"":null,""UserName"":""y1dWoU17XB6AqdOiO2yNE6O7i5iaESg9@clients"",""MachineName"":""runner-fy2pgdyo-project-47347990-concurrent-0""},""SourceContext"":""FF.Middleware.Logging.LoggingMiddleware"",""CorrelationData"":{""RootId"":""165890ea-b1bf-4c14-a0d9-081489a221bc"",""ParentId"":""00000000-0000-0000-0000-000000000000"",""LeafId"":""165890ea-b1bf-4c14-a0d9-081489a221bc""}}"
1694004592819,06/09/2023 18:19:52.819 +0530,/api/v3/pricemodels,"{""@t"":""2023-09-06T12:49:52.8191572Z"",""@mt"":""Successfully validated the token."",""@l"":""Information"",""EventId"":{""Id"":2,""Name"":""TokenValidationSucceeded""},""SourceContext"":""Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler"",""RequestId"":""0HMTEQUO3O6JN"",""RequestPath"":""/api/v3/pricemodels""}"
